listing_id,price,nbhood_full,formatted_price,formatted_borough,formatted_nbhood,
23038520,60 dollars,"Bronx, Pelham Gardens",$60.00,Bronx, Pelham Gardens,
23106518,60 dollars,"Queens, Ridgewood",$60.00,Queens, Ridgewood,
23207975,60 dollars,"Queens, Ridgewood",$60.00,Queens, Ridgewood,
23240738,60 dollars,"Queens, Flushing",$60.00,Queens, Flushing,
23251417,60 dollars,"Queens, Ditmars Steinway",$60.00,Queens, Ditmars Steinway,
23290179,60 dollars,"Brooklyn, Bushwick",$60.00,Brooklyn, Bushwick,
23302260,60 dollars,"Manhattan, Upper West Side",$60.00,Manhattan, Upper West Side,
23308563,60 dollars,"Staten Island, Silver Lake",$60.00,Staten Island, Silver Lake,
23311118,60 dollars,"Queens, Astoria",$60.00,Queens, Astoria,
23335839,60 dollars,"Brooklyn, Williamsburg",$60.00,Brooklyn, Williamsburg,
23363336,60 dollars,"Manhattan, East Harlem",$60.00,Manhattan, East Harlem,
23439376,60 dollars,"Queens, Ridgewood",$60.00,Queens, Ridgewood,
23439529,60 dollars,"Queens, Ridgewood",$60.00,Queens, Ridgewood,
23456596,60 dollars,"Queens, Flushing",$60.00,Queens, Flushing,
23456621,60 dollars,"Queens, Jamaica",$60.00,Queens, Jamaica,
23465912,60 dollars,"Staten Island, Grant City",$60.00,Staten Island, Grant City,
23495421,60 dollars,"Queens, Ozone Park",$60.00,Queens, Ozone Park,
23523123,60 dollars,"Brooklyn, East New York",$60.00,Brooklyn, East New York,
23718065,60 dollars,"Queens, Long Island City",$60.00,Queens, Long Island City,
23790744,60 dollars,"Manhattan, Harlem",$60.00,Manhattan, Harlem,
23858353,60 dollars,"Brooklyn, Bedford-Stuyvesant",$60.00,Brooklyn, Bedford-Stuyvesant,
23876355,60 dollars,"Queens, Astoria",$60.00,Queens, Astoria,
23879304,60 dollars,"Bronx, University Heights",$60.00,Bronx, University Heights,
23900940,60 dollars,"Queens, South Ozone Park",$60.00,Queens, South Ozone Park,
23942226,60 dollars,"Brooklyn, Bushwick",$60.00,Brooklyn, Bushwick,
24024721,60 dollars,"Queens, Jamaica",$60.00,Queens, Jamaica,
24034969,60 dollars,"Manhattan, East Harlem",$60.00,Manhattan, East Harlem,
24042332,60 dollars,"Brooklyn, Bushwick",$60.00,Brooklyn, Bushwick,
24044039,60 dollars,"Queens, Flushing",$60.00,Queens, Flushing,
24057583,60 dollars,"Staten Island, Clifton",$60.00,Staten Island, Clifton,
24117055,60 dollars,"Queens, Rosedale",$60.00,Queens, Rosedale,
24179288,60 dollars,"Brooklyn, Bushwick",$60.00,Brooklyn, Bushwick,
24186775,60 dollars,"Brooklyn, Bedford-Stuyvesant",$60.00,Brooklyn, Bedford-Stuyvesant,
24392740,60 dollars,"Manhattan, Harlem",$60.00,Manhattan, Harlem,
24428782,60 dollars,"Brooklyn, Greenpoint",$60.00,Brooklyn, Greenpoint,
24438437,60 dollars,"Queens, Ridgewood",$60.00,Queens, Ridgewood,
24472398,60 dollars,"Brooklyn, Gowanus",$60.00,Brooklyn, Gowanus,
24474325,60 dollars,"Queens, Woodside",$60.00,Queens, Woodside,
24525249,60 dollars,"Manhattan, Lower East Side",$60.00,Manhattan, Lower East Side,
24607287,60 dollars,"Queens, Ditmars Steinway",$60.00,Queens, Ditmars Steinway,
24633539,60 dollars,"Manhattan, East Village",$60.00,Manhattan, East Village,
24635562,60 dollars,"Queens, Ditmars Steinway",$60.00,Queens, Ditmars Steinway,
24715821,60 dollars,"Brooklyn, Williamsburg",$60.00,Brooklyn, Williamsburg,
24805086,60 dollars,"Queens, Springfield Gardens",$60.00,Queens, Springfield Gardens,
24852686,60 dollars,"Brooklyn, Bedford-Stuyvesant",$60.00,Brooklyn, Bedford-Stuyvesant,
24857291,60 dollars,"Queens, Flushing",$60.00,Queens, Flushing,
24868956,60 dollars,"Queens, Flushing",$60.00,Queens, Flushing,
24893756,60 dollars,"Queens, East Elmhurst",$60.00,Queens, East Elmhurst,
24995898,60 dollars,"Brooklyn, Bushwick",$60.00,Brooklyn, Bushwick,
25090268,60 dollars,"Brooklyn, Bushwick",$60.00,Brooklyn, Bushwick,
25236786,60 dollars,"Brooklyn, Borough Park",$60.00,Brooklyn, Borough Park,
25266474,60 dollars,"Brooklyn, Williamsburg",$60.00,Brooklyn, Williamsburg,
25310404,60 dollars,"Brooklyn, Bedford-Stuyvesant",$60.00,Brooklyn, Bedford-Stuyvesant,
25310497,60 dollars,"Brooklyn, Bedford-Stuyvesant",$60.00,Brooklyn, Bedford-Stuyvesant,
25341465,60 dollars,"Queens, Corona",$60.00,Queens, Corona,
25343141,60 dollars,"Brooklyn, Flatbush",$60.00,Brooklyn, Flatbush,
25356602,60 dollars,"Queens, Jamaica",$60.00,Queens, Jamaica,
25407116,60 dollars,"Bronx, Longwood",$60.00,Bronx, Longwood,
25518572,60 dollars,"Brooklyn, Midwood",$60.00,Brooklyn, Midwood,
25673769,60 dollars,"Queens, Astoria",$60.00,Queens, Astoria,
25679063,60 dollars,"Queens, Briarwood",$60.00,Queens, Briarwood,
25679492,60 dollars,"Queens, Briarwood",$60.00,Queens, Briarwood,
25803944,60 dollars,"Brooklyn, Bedford-Stuyvesant",$60.00,Brooklyn, Bedford-Stuyvesant,
25805051,60 dollars,"Brooklyn, Bushwick",$60.00,Brooklyn, Bushwick,
25813279,60 dollars,"Manhattan, Upper West Side",$60.00,Manhattan, Upper West Side,
25814918,60 dollars,"Manhattan, Hell's Kitchen",$60.00,Manhattan, Hell's Kitchen,
25835087,60 dollars,"Queens, Ozone Park",$60.00,Queens, Ozone Park,
25837948,60 dollars,"Queens, Woodhaven",$60.00,Queens, Woodhaven,
25870547,60 dollars,"Manhattan, East Village",$60.00,Manhattan, East Village,
25893395,60 dollars,"Brooklyn, Bushwick",$60.00,Brooklyn, Bushwick,
25947865,60 dollars,"Brooklyn, Borough Park",$60.00,Brooklyn, Borough Park,
25947875,60 dollars,"Brooklyn, Borough Park",$60.00,Brooklyn, Borough Park,
26035905,60 dollars,"Brooklyn, Prospect-Lefferts Gardens",$60.00,Brooklyn, Prospect-Lefferts Gardens,
26036861,60 dollars,"Brooklyn, Williamsburg",$60.00,Brooklyn, Williamsburg,
26043335,60 dollars,"Brooklyn, Kensington",$60.00,Brooklyn, Kensington,
26050423,60 dollars,"Brooklyn, Bushwick",$60.00,Brooklyn, Bushwick,
26086126,60 dollars,"Queens, College Point",$60.00,Queens, College Point,
26110466,60 dollars,"Queens, Jamaica",$60.00,Queens, Jamaica,
26137457,60 dollars,"Brooklyn, Bushwick",$60.00,Brooklyn, Bushwick,
26137778,60 dollars,"Bronx, Wakefield",$60.00,Bronx, Wakefield,
26193678,60 dollars,"Manhattan, Harlem",$60.00,Manhattan, Harlem,
26200203,60 dollars,"Queens, Woodside",$60.00,Queens, Woodside,
26228457,60 dollars,"Brooklyn, South Slope",$60.00,Brooklyn, South Slope,
26238688,60 dollars,"Queens, Woodside",$60.00,Queens, Woodside,
26268189,60 dollars,"Brooklyn, Bushwick",$60.00,Brooklyn, Bushwick,
26640231,60 dollars,"Bronx, Throgs Neck",$60.00,Bronx, Throgs Neck,
26705460,60 dollars,"Brooklyn, Gowanus",$60.00,Brooklyn, Gowanus,
26709233,60 dollars,"Queens, Elmhurst",$60.00,Queens, Elmhurst,
26719426,60 dollars,"Queens, Flushing",$60.00,Queens, Flushing,
26743638,60 dollars,"Brooklyn, Bedford-Stuyvesant",$60.00,Brooklyn, Bedford-Stuyvesant,
26755790,60 dollars,"Queens, Flushing",$60.00,Queens, Flushing,
26758154,60 dollars,"Queens, Sunnyside",$60.00,Queens, Sunnyside,
26788754,60 dollars,"Brooklyn, Bedford-Stuyvesant",$60.00,Brooklyn, Bedford-Stuyvesant,
26794121,60 dollars,"Brooklyn, Bedford-Stuyvesant",$60.00,Brooklyn, Bedford-Stuyvesant,
26816883,60 dollars,"Queens, Elmhurst",$60.00,Queens, Elmhurst,
26860883,60 dollars,"Manhattan, Harlem",$60.00,Manhattan, Harlem,
26865972,60 dollars,"Queens, Long Island City",$60.00,Queens, Long Island City,
26904628,60 dollars,"Queens, Flushing",$60.00,Queens, Flushing,
26989176,60 dollars,"Brooklyn, Bedford-Stuyvesant",$60.00,Brooklyn, Bedford-Stuyvesant,
27079532,60 dollars,"Manhattan, East Harlem",$60.00,Manhattan, East Harlem,
27098774,60 dollars,"Brooklyn, Borough Park",$60.00,Brooklyn, Borough Park,
27163003,60 dollars,"Brooklyn, Bedford-Stuyvesant",$60.00,Brooklyn, Bedford-Stuyvesant,
27194554,60 dollars,"Manhattan, Morningside Heights",$60.00,Manhattan, Morningside Heights,
27249535,60 dollars,"Brooklyn, Bedford-Stuyvesant",$60.00,Brooklyn, Bedford-Stuyvesant,
27281452,60 dollars,"Brooklyn, Bedford-Stuyvesant",$60.00,Brooklyn, Bedford-Stuyvesant,
27293665,60 dollars,"Bronx, Wakefield",$60.00,Bronx, Wakefield,
27309080,60 dollars,"Brooklyn, South Slope",$60.00,Brooklyn, South Slope,
27362458,60 dollars,"Queens, Flushing",$60.00,Queens, Flushing,
27369713,60 dollars,"Queens, Jackson Heights",$60.00,Queens, Jackson Heights,
27529564,60 dollars,"Manhattan, Harlem",$60.00,Manhattan, Harlem,
27602495,60 dollars,"Manhattan, Inwood",$60.00,Manhattan, Inwood,
27603879,60 dollars,"Queens, Rosedale",$60.00,Queens, Rosedale,
27632496,60 dollars,"Queens, Elmhurst",$60.00,Queens, Elmhurst,
27707562,60 dollars,"Queens, Springfield Gardens",$60.00,Queens, Springfield Gardens,
27723558,60 dollars,"Brooklyn, Bedford-Stuyvesant",$60.00,Brooklyn, Bedford-Stuyvesant,
27723717,60 dollars,"Brooklyn, Bedford-Stuyvesant",$60.00,Brooklyn, Bedford-Stuyvesant,
27727442,60 dollars,"Brooklyn, Williamsburg",$60.00,Brooklyn, Williamsburg,
27735701,60 dollars,"Manhattan, East Harlem",$60.00,Manhattan, East Harlem,
27869757,60 dollars,"Brooklyn, Williamsburg",$60.00,Brooklyn, Williamsburg,
27905583,60 dollars,"Manhattan, Washington Heights",$60.00,Manhattan, Washington Heights,
27951475,60 dollars,"Brooklyn, Bedford-Stuyvesant",$60.00,Brooklyn, Bedford-Stuyvesant,
27959826,60 dollars,"Brooklyn, Borough Park",$60.00,Brooklyn, Borough Park,
27987152,60 dollars,"Brooklyn, East Flatbush",$60.00,Brooklyn, East Flatbush,
28028868,60 dollars,"Brooklyn, Bushwick",$60.00,Brooklyn, Bushwick,
28030637,60 dollars,"Brooklyn, Kensington",$60.00,Brooklyn, Kensington,
28069265,60 dollars,"Queens, Corona",$60.00,Queens, Corona,
28131065,60 dollars,"Queens, Fresh Meadows",$60.00,Queens, Fresh Meadows,
28225706,60 dollars,"Queens, East Elmhurst",$60.00,Queens, East Elmhurst,
28226667,60 dollars,"Brooklyn, Borough Park",$60.00,Brooklyn, Borough Park,
28250863,60 dollars,"Manhattan, Inwood",$60.00,Manhattan, Inwood,
28303888,60 dollars,"Brooklyn, Crown Heights",$60.00,Brooklyn, Crown Heights,
28314777,60 dollars,"Queens, Jamaica",$60.00,Queens, Jamaica,
28366610,60 dollars,"Queens, Jamaica",$60.00,Queens, Jamaica,
28541165,60 dollars,"Brooklyn, Williamsburg",$60.00,Brooklyn, Williamsburg,
28543707,60 dollars,"Brooklyn, Bedford-Stuyvesant",$60.00,Brooklyn, Bedford-Stuyvesant,
28574888,60 dollars,"Bronx, Morris Park",$60.00,Bronx, Morris Park,
28584690,60 dollars,"Manhattan, Upper East Side",$60.00,Manhattan, Upper East Side,
28604793,60 dollars,"Brooklyn, Sunset Park",$60.00,Brooklyn, Sunset Park,
28644822,60 dollars,"Brooklyn, Prospect-Lefferts Gardens",$60.00,Brooklyn, Prospect-Lefferts Gardens,
28661274,60 dollars,"Brooklyn, Bedford-Stuyvesant",$60.00,Brooklyn, Bedford-Stuyvesant,
28682647,60 dollars,"Brooklyn, Bushwick",$60.00,Brooklyn, Bushwick,
28736269,60 dollars,"Brooklyn, Williamsburg",$60.00,Brooklyn, Williamsburg,
28738642,60 dollars,"Brooklyn, Borough Park",$60.00,Brooklyn, Borough Park,
28786315,60 dollars,"Brooklyn, East Flatbush",$60.00,Brooklyn, East Flatbush,
28803718,60 dollars,"Brooklyn, Sunset Park",$60.00,Brooklyn, Sunset Park,
28839265,60 dollars,"Queens, Bayswater",$60.00,Queens, Bayswater,
28841361,60 dollars,"Bronx, East Morrisania",$60.00,Bronx, East Morrisania,
28919421,60 dollars,"Brooklyn, Borough Park",$60.00,Brooklyn, Borough Park,
28919516,60 dollars,"Brooklyn, Borough Park",$60.00,Brooklyn, Borough Park,
29012563,60 dollars,"Brooklyn, Williamsburg",$60.00,Brooklyn, Williamsburg,
29081059,60 dollars,"Queens, College Point",$60.00,Queens, College Point,
29082372,60 dollars,"Queens, Queens Village",$60.00,Queens, Queens Village,
29094342,60 dollars,"Queens, Jamaica",$60.00,Queens, Jamaica,
29127425,60 dollars,"Brooklyn, Bedford-Stuyvesant",$60.00,Brooklyn, Bedford-Stuyvesant,
29127613,60 dollars,"Brooklyn, Flatbush",$60.00,Brooklyn, Flatbush,
29128941,60 dollars,"Brooklyn, Williamsburg",$60.00,Brooklyn, Williamsburg,
29129018,60 dollars,"Brooklyn, Williamsburg",$60.00,Brooklyn, Williamsburg,
29160599,60 dollars,"Manhattan, Washington Heights",$60.00,Manhattan, Washington Heights,
29173351,60 dollars,"Manhattan, East Village",$60.00,Manhattan, East Village,
29179815,60 dollars,"Brooklyn, Bedford-Stuyvesant",$60.00,Brooklyn, Bedford-Stuyvesant,
29184845,60 dollars,"Manhattan, Harlem",$60.00,Manhattan, Harlem,
29243499,60 dollars,"Brooklyn, Bedford-Stuyvesant",$60.00,Brooklyn, Bedford-Stuyvesant,
29459784,60 dollars,"Brooklyn, Williamsburg",$60.00,Brooklyn, Williamsburg,
29490579,60 dollars,"Brooklyn, Fort Greene",$60.00,Brooklyn, Fort Greene,
29517540,60 dollars,"Brooklyn, Flatbush",$60.00,Brooklyn, Flatbush,
29518497,60 dollars,"Brooklyn, Bedford-Stuyvesant",$60.00,Brooklyn, Bedford-Stuyvesant,
29528574,60 dollars,"Brooklyn, Fort Greene",$60.00,Brooklyn, Fort Greene,
29573034,60 dollars,"Brooklyn, Cypress Hills",$60.00,Brooklyn, Cypress Hills,
29594425,60 dollars,"Brooklyn, Williamsburg",$60.00,Brooklyn, Williamsburg,
29646041,60 dollars,"Queens, Woodhaven",$60.00,Queens, Woodhaven,
29656859,60 dollars,"Queens, Jamaica",$60.00,Queens, Jamaica,
29706277,60 dollars,"Queens, Rego Park",$60.00,Queens, Rego Park,
29730616,60 dollars,"Bronx, Mott Haven",$60.00,Bronx, Mott Haven,
29740171,60 dollars,"Brooklyn, Bedford-Stuyvesant",$60.00,Brooklyn, Bedford-Stuyvesant,
29766259,60 dollars,"Brooklyn, Bay Ridge",$60.00,Brooklyn, Bay Ridge,
29775262,60 dollars,"Brooklyn, Bedford-Stuyvesant",$60.00,Brooklyn, Bedford-Stuyvesant,
29800664,60 dollars,"Bronx, Mott Haven",$60.00,Bronx, Mott Haven,
29828852,60 dollars,"Queens, Astoria",$60.00,Queens, Astoria,
29831517,60 dollars,"Brooklyn, Canarsie",$60.00,Brooklyn, Canarsie,
29876453,60 dollars,"Bronx, Spuyten Duyvil",$60.00,Bronx, Spuyten Duyvil,
29928630,60 dollars,"Queens, Ditmars Steinway",$60.00,Queens, Ditmars Steinway,
29991534,60 dollars,"Bronx, Norwood",$60.00,Bronx, Norwood,
29995668,60 dollars,"Brooklyn, Bushwick",$60.00,Brooklyn, Bushwick,
30018456,60 dollars,"Brooklyn, Flatbush",$60.00,Brooklyn, Flatbush,
30038245,60 dollars,"Manhattan, Harlem",$60.00,Manhattan, Harlem,
30045214,60 dollars,"Brooklyn, Williamsburg",$60.00,Brooklyn, Williamsburg,
30049817,60 dollars,"Manhattan, Inwood",$60.00,Manhattan, Inwood,
30067209,60 dollars,"Queens, Rego Park",$60.00,Queens, Rego Park,
30071972,60 dollars,"Brooklyn, Williamsburg",$60.00,Brooklyn, Williamsburg,
30133397,60 dollars,"Brooklyn, Sheepshead Bay",$60.00,Brooklyn, Sheepshead Bay,
30152036,60 dollars,"Brooklyn, Fort Greene",$60.00,Brooklyn, Fort Greene,
30225205,60 dollars,"Bronx, Allerton",$60.00,Bronx, Allerton,
30296768,60 dollars,"Brooklyn, Crown Heights",$60.00,Brooklyn, Crown Heights,
30312807,60 dollars,"Queens, Ditmars Steinway",$60.00,Queens, Ditmars Steinway,
30374290,60 dollars,"Brooklyn, Williamsburg",$60.00,Brooklyn, Williamsburg,
30400423,60 dollars,"Brooklyn, Bedford-Stuyvesant",$60.00,Brooklyn, Bedford-Stuyvesant,
30443961,60 dollars,"Manhattan, Lower East Side",$60.00,Manhattan, Lower East Side,
30557081,60 dollars,"Brooklyn, Bedford-Stuyvesant",$60.00,Brooklyn, Bedford-Stuyvesant,
30558682,60 dollars,"Queens, St. Albans",$60.00,Queens, St. Albans,
30567827,60 dollars,"Queens, Flushing",$60.00,Queens, Flushing,
30686870,60 dollars,"Brooklyn, Kensington",$60.00,Brooklyn, Kensington,
30694693,60 dollars,"Queens, Woodhaven",$60.00,Queens, Woodhaven,
30714312,60 dollars,"Queens, Sunnyside",$60.00,Queens, Sunnyside,
30770478,60 dollars,"Brooklyn, Clinton Hill",$60.00,Brooklyn, Clinton Hill,
30792105,60 dollars,"Queens, Astoria",$60.00,Queens, Astoria,
30852631,60 dollars,"Brooklyn, Williamsburg",$60.00,Brooklyn, Williamsburg,
30857450,60 dollars,"Brooklyn, Bedford-Stuyvesant",$60.00,Brooklyn, Bedford-Stuyvesant,
30879761,60 dollars,"Manhattan, Morningside Heights",$60.00,Manhattan, Morningside Heights,
30903481,60 dollars,"Brooklyn, Greenpoint",$60.00,Brooklyn, Greenpoint,
30905264,60 dollars,"Brooklyn, Williamsburg",$60.00,Brooklyn, Williamsburg,
30907275,60 dollars,"Brooklyn, Bedford-Stuyvesant",$60.00,Brooklyn, Bedford-Stuyvesant,
30933599,60 dollars,"Brooklyn, Bushwick",$60.00,Brooklyn, Bushwick,
30938864,60 dollars,"Queens, Astoria",$60.00,Queens, Astoria,
30961373,60 dollars,"Manhattan, Washington Heights",$60.00,Manhattan, Washington Heights,
30965475,60 dollars,"Brooklyn, Williamsburg",$60.00,Brooklyn, Williamsburg,
30984989,60 dollars,"Brooklyn, East Flatbush",$60.00,Brooklyn, East Flatbush,
31037068,60 dollars,"Queens, East Elmhurst",$60.00,Queens, East Elmhurst,
31065551,60 dollars,"Queens, Sunnyside",$60.00,Queens, Sunnyside,
31086356,60 dollars,"Brooklyn, Crown Heights",$60.00,Brooklyn, Crown Heights,
31090684,60 dollars,"Brooklyn, Bushwick",$60.00,Brooklyn, Bushwick,
31113620,60 dollars,"Brooklyn, Flatbush",$60.00,Brooklyn, Flatbush,
31121555,60 dollars,"Brooklyn, Bedford-Stuyvesant",$60.00,Brooklyn, Bedford-Stuyvesant,
31144865,60 dollars,"Bronx, Mott Haven",$60.00,Bronx, Mott Haven,
31166982,60 dollars,"Brooklyn, Bushwick",$60.00,Brooklyn, Bushwick,
31174610,60 dollars,"Queens, Woodside",$60.00,Queens, Woodside,
31191752,60 dollars,"Brooklyn, Bedford-Stuyvesant",$60.00,Brooklyn, Bedford-Stuyvesant,
31194321,60 dollars,"Brooklyn, Bushwick",$60.00,Brooklyn, Bushwick,
31218768,60 dollars,"Brooklyn, Crown Heights",$60.00,Brooklyn, Crown Heights,
31218952,60 dollars,"Manhattan, Harlem",$60.00,Manhattan, Harlem,
31221092,60 dollars,"Manhattan, Harlem",$60.00,Manhattan, Harlem,
31296410,60 dollars,"Manhattan, Harlem",$60.00,Manhattan, Harlem,
31315991,60 dollars,"Brooklyn, Williamsburg",$60.00,Brooklyn, Williamsburg,
31361356,60 dollars,"Brooklyn, Bushwick",$60.00,Brooklyn, Bushwick,
31370245,60 dollars,"Brooklyn, Canarsie",$60.00,Brooklyn, Canarsie,
31433921,60 dollars,"Manhattan, Harlem",$60.00,Manhattan, Harlem,
31510414,60 dollars,"Brooklyn, Bedford-Stuyvesant",$60.00,Brooklyn, Bedford-Stuyvesant,
31539511,60 dollars,"Queens, Rosedale",$60.00,Queens, Rosedale,
31555001,60 dollars,"Manhattan, Harlem",$60.00,Manhattan, Harlem,
31596216,60 dollars,"Queens, Astoria",$60.00,Queens, Astoria,
31624608,60 dollars,"Brooklyn, Bedford-Stuyvesant",$60.00,Brooklyn, Bedford-Stuyvesant,
31711274,60 dollars,"Brooklyn, Canarsie",$60.00,Brooklyn, Canarsie,
31874576,60 dollars,"Manhattan, Upper West Side",$60.00,Manhattan, Upper West Side,
31875616,60 dollars,"Manhattan, Upper West Side",$60.00,Manhattan, Upper West Side,
31876724,60 dollars,"Manhattan, Upper West Side",$60.00,Manhattan, Upper West Side,
31877020,60 dollars,"Manhattan, Upper West Side",$60.00,Manhattan, Upper West Side,
31877100,60 dollars,"Manhattan, Upper West Side",$60.00,Manhattan, Upper West Side,
31877755,60 dollars,"Manhattan, Upper West Side",$60.00,Manhattan, Upper West Side,
31877856,60 dollars,"Manhattan, Upper West Side",$60.00,Manhattan, Upper West Side,
31920075,60 dollars,"Manhattan, Harlem",$60.00,Manhattan, Harlem,
31932642,60 dollars,"Manhattan, Harlem",$60.00,Manhattan, Harlem,
31950380,60 dollars,"Brooklyn, Sheepshead Bay",$60.00,Brooklyn, Sheepshead Bay,
31956393,60 dollars,"Manhattan, Harlem",$60.00,Manhattan, Harlem,
31972030,60 dollars,"Brooklyn, Williamsburg",$60.00,Brooklyn, Williamsburg,
31978375,60 dollars,"Manhattan, Upper West Side",$60.00,Manhattan, Upper West Side,
31979408,60 dollars,"Manhattan, Harlem",$60.00,Manhattan, Harlem,
31987806,60 dollars,"Manhattan, Upper West Side",$60.00,Manhattan, Upper West Side,
32025639,60 dollars,"Manhattan, Harlem",$60.00,Manhattan, Harlem,
32048480,60 dollars,"Brooklyn, Bedford-Stuyvesant",$60.00,Brooklyn, Bedford-Stuyvesant,
32127699,60 dollars,"Brooklyn, Williamsburg",$60.00,Brooklyn, Williamsburg,
32329737,60 dollars,"Brooklyn, Williamsburg",$60.00,Brooklyn, Williamsburg,
32332953,60 dollars,"Brooklyn, Bedford-Stuyvesant",$60.00,Brooklyn, Bedford-Stuyvesant,
32333972,60 dollars,"Brooklyn, Prospect-Lefferts Gardens",$60.00,Brooklyn, Prospect-Lefferts Gardens,
32334037,60 dollars,"Brooklyn, Bedford-Stuyvesant",$60.00,Brooklyn, Bedford-Stuyvesant,
32399591,60 dollars,"Brooklyn, Williamsburg",$60.00,Brooklyn, Williamsburg,
32402674,60 dollars,"Bronx, Longwood",$60.00,Bronx, Longwood,
32425720,60 dollars,"Brooklyn, Bedford-Stuyvesant",$60.00,Brooklyn, Bedford-Stuyvesant,
32554837,60 dollars,"Brooklyn, Sunset Park",$60.00,Brooklyn, Sunset Park,
32628641,60 dollars,"Bronx, Mott Haven",$60.00,Bronx, Mott Haven,
32722385,60 dollars,"Brooklyn, Bedford-Stuyvesant",$60.00,Brooklyn, Bedford-Stuyvesant,
32787798,60 dollars,"Brooklyn, Sheepshead Bay",$60.00,Brooklyn, Sheepshead Bay,
32790547,60 dollars,"Queens, Long Island City",$60.00,Queens, Long Island City,
32837987,60 dollars,"Brooklyn, Bedford-Stuyvesant",$60.00,Brooklyn, Bedford-Stuyvesant,
32892358,60 dollars,"Brooklyn, Bedford-Stuyvesant",$60.00,Brooklyn, Bedford-Stuyvesant,
32897839,60 dollars,"Brooklyn, Bedford-Stuyvesant",$60.00,Brooklyn, Bedford-Stuyvesant,
32916190,60 dollars,"Brooklyn, Bushwick",$60.00,Brooklyn, Bushwick,
32917917,60 dollars,"Brooklyn, Cypress Hills",$60.00,Brooklyn, Cypress Hills,
32920121,60 dollars,"Brooklyn, Bushwick",$60.00,Brooklyn, Bushwick,
32978570,60 dollars,"Bronx, Hunts Point",$60.00,Bronx, Hunts Point,
32992674,60 dollars,"Brooklyn, Williamsburg",$60.00,Brooklyn, Williamsburg,
33038266,60 dollars,"Queens, Ridgewood",$60.00,Queens, Ridgewood,
33061842,60 dollars,"Queens, Flushing",$60.00,Queens, Flushing,
33186981,60 dollars,"Brooklyn, Bedford-Stuyvesant",$60.00,Brooklyn, Bedford-Stuyvesant,
33254187,60 dollars,"Manhattan, Washington Heights",$60.00,Manhattan, Washington Heights,
33340216,60 dollars,"Queens, Flushing",$60.00,Queens, Flushing,
33361338,60 dollars,"Queens, Astoria",$60.00,Queens, Astoria,
33363084,60 dollars,"Bronx, Allerton",$60.00,Bronx, Allerton,
33405642,60 dollars,"Queens, Forest Hills",$60.00,Queens, Forest Hills,
